label,text,user
12,"Landmark Graphics, User Documentation, Seismic (Overview & Seismic Display and Navigation), EarthCube, 2002, pp. 1, 65-115.",1
9,"U.S. Appl. No. 13/947,329, filed Jul. 22, 2013, Perricone et al.",1
4,"CHANG-CHANG CAO ET AL.: 'Identifying Rare Variants With Optimal Depth of Coverage and Cost-Effective Overlapping Pool Sequencing', 《GENETIC EPIDEMIOLOGY》",1
4,"Kelvin Chou, Mobility Management with Multi-Carrier Support in IEEE 802.16m, March 20, 2008, pages 1-5",1
9,"U.S. Appl. No. 12/428,051",
4,"Toshiyuki Imai, A Topology-Oriented Algorithm for Voronoi Diagram of Polygons.",8
6,"Related U.S. Appl. No. 12/127,431, entitled 'Lithium Iron-Phosphate Cathode Material,' Final Office Action (mailed Jun. 26, 2009).",8
5,"Patent Act of 1977, Written Opinion, for GB Patent Application No. GB0500704.2, dated Jun. 10, 2005.",1
4,"Kirsner et al., 'The Role of Silver in Wound Healing Part 3: Matrix Metalloproteinsases in Normal and Impaired Wound Healing: A Potential Role of Nanocrystalline Silver', Wounds vol. 13, No. 3. May/Jun. 2001, Supplement C, pp. 5-11.",1
4,"'Understanding Hot-Wire Anemometry', Thermal Minutes, Qpedia, Advanced Thermal Solutions, Inc., 2007, pp. 13-17.",1
8,"Stardock et al., 'What Can It Do? Making Objects', DesktopX Tutorial, 2001, [online] [Retrieved on Apr. 11, 2008] Retrieved from the Internet URL:http://web.archive.org/web/2001101922285/http://www.stardock.com/products/desktopx/ . . . .",8
6,"Graham, Mark S.-Office Action dated Sep. 20, 2011 re U.S. Appl. No. 12/724,154.",1
4,"Lachmann, St.: Kontinuierliches Monitoring zur Schädigungsverfolgung an Tragstrukturen von Windenergieanlagen. Dissertation. Ruhr Universität Bochum. März 2014.",1
11,NEANT,8
9,"Cornwell, Copending U.S. Appl. No. 12/271,682, filed Nov. 14, 2008 entitled 'Wireless Identification System Using a Directed-Energy Device as a Tag Reader'.",8
4,"KURTZKE, NEUROLOGY, vol. 33, 1983, pages 1444 - 1452",1
4,"Handley, M., et al., 'SDP: Session Description Protocol', Network Working Group, Jul. 2006, 43 pages.",8
4,"NEVALAINEN, PENTTILA, MYCOTA, 1995, pages 303 - 319",1
4,"Sahoo, P.K. et al, A Survey of Thresholding Techniques , Computer Vision, Graphics and Image Processing , 41, 233 260, 1988.",1
5,"Examination Report for GB 9509090.8 dated Jul. 3, 1998.",8
9,"U.S. Appl. No. 61/483,515, filed May 6, 2011, Workman et al.",1
4,"Yoo et al., 'Automatic Generation Algoritm of Uniform DTD for Structured Documents,' IEEE TENCON 1999, pp. 1095-1098.",1
4,"Goto et al., “Color mapping of tear lipid layer thickness distribution from the image analysis in DR-1 tear lipid layer interference images,” ARVO abstract, 2004, 2 pages.",1
4,"'A Parallel Implementation of Content-Based Image Retrieval: Final Project Report,' by Fang & Anderson. IN: U. Cincinnati, Dept. Comp. Sci. (2008). Available at: http://cs.uc.edu/~fangcg/course/CS668%20Final%20Project%20Report.pdf",1
10,"Comparative A , '3M Gold Privacy Filter', has been commercially available for more than 1 year.",1
4,"Adamchuck & Huckman, Propylene Based Glycol Ethers and Acetates as Substitutes for Methylene Chloride in Solvent Applicants, Apr. 1988 pp. 3 7.",1
4,"'Orthopädie des Fusses', C.R. Rabl, Ferdinand Enke-Verlag Stuttgart, 1963, S. 253-255",8
4,"E. Hornbogen, Shape Memory: Three Usable Effects in One Material , pp. 67, 70, 71, 73, Design Engineering, May 1990.",8
4,"Wolf, Stanley, 'Basics of Thin Films,' Silicon Processing for the VLSI Era, pp. 115, 192, 193, and 199 (1986).",1
9,"U.S. Appl. No. 12/569,395, filed Sep. 29, 2009.",1
4,"Bally Circus Ad, excerpt from Lemons, Cherries and Bell Fruit Gum ",
5,"Interview Summary, Jul. 26, 2006, U.S. Appl. No. 11/136,744.",1
9,English-language Abstract of KR 10-2007-0024606.,1
5,"Search Report France, 11 17 88.",8
8,"Justin, for Metaficient.com, Solar Canopies for Parking Lots, printed Jan. 21, 2010, p. 1-9.",8
7,"DATABASE Geneseq [online] 22 October 2001 (2001-10-22), 'Human polypeptide SEQ ID NO 3085.', XP002325874, retrieved from EBI accession no. GSP:AAM39940 Database accession no. AAM39940",1
4,"Standard and Poor's Stock Guide, Aug. 1994, pp. 1-7.",8
4,"A.A. Safronov, Dissertation Abstract, Vacuum Therapy of Trophic Ulcers of the Lower Leg with Simultaneous Autoplasty of the Skin (Central Scientific Research Institute of Traumatology and Orthopedics, Moscow, U.S.S.R. 1967).",1
4,"Mackert, L.F. et al., 'R* Optimizer Validation and Performance Evaluation for Distributed Queries'. In The Synthesizer Generator: A System for Constructing Language-Based Editors, D. Gries, Editor, Springer-Verlag New York Inc., 1989, pp. 537-547.",8
4,"SHENG-BING WANG ET AL.: 'Redox Regulation of Mitochondrial ATP Synthase Implications for Cardiac Resynchronization Therapy', 《CIRCULATION RESEARCH》",1
9,"Hasegawa et al., “Support for WORM Cartridges Realized by Linear Tape File System (LTFS)”, U.S. Appl. No. 15/412,255, filed Jan. 23, 2017.",1
5,"PCT/IN2014/000233, Oct. 7, 2014, International Search Report and Written Opinion.",8
4,"Dulman, S., et al., 'Wave Leader Election Protocol for Wireless Sensor Networks,' MMSA Workshop, Dec. 2002, 8 pages.",8
11,NEANT,1
4,"Moe et al. Epitopes Recognized by a Nonautoreactive Murine Anti-N-Propionyl Meningococcal Group B Polysaccharide Monoclonal Antibody. Infection and immunity. Apr. 2005, vol. 73, pp. 2123-2128, p. 2126, legend for figure 3, p. 2124, first col., p. 2124, second col., lines 3-4 and p. 2126, second col., lines 30-31.",1
5,"International Search Report and Written Opinion dated Nov. 18, 2015, for International Application No. PCT/US2015/047515, 12 pages.",1
4,"WENDEMAGEGNEHU T. BEYENE: 'The Design of Continuous-Time Linear Equalizers Using Model Order Reduction Techniques', 《ELECTRICAL PERFORMANCE OF ELECTRONIC PACKAGING》",1
9,"U.S. Appl. No. 14/267,238, filed May 1, 2014, Eby.",1
5,"International Search Report and Written Opinion for PCT/EP2012/059862 dated Jul. 25, 2012, pp. 1-8.",1
12,"Covidien brochure “iDrive™ Ultra Powered Stapling System,” (6 pages).",1
5,"PCT/US2012/048479, International Search Report and Written Opinion dated Nov. 8, 2012, 10 pages.",1
9,"Machine English Translation of JP 2012-234703 A, 24 pages, Nov. 29, 2012.",1
4,"IEEE. 'Amendment 7: Extensions to Direct-Link Setup (DLS)', October 14, 2010.",1
9,"English Abstract of Japanese Application 8-20720 Filed Jan. W23, 1996.",1
6,"U.S. Appl. No. 09/945,395 Notice of Allowance mailed Jul. 30, 2003, 5 pgs.",8
6,"Japan Patent Office, Notification of Reasons for Rejection for Japanese Patent Application No. 2008-064321 (counterpart to above-captioned patent application), dispatched Jun. 8, 2010.",8
12,"PC Interface AT&T Personal Computer 6300 User s Guide, AT&T, 1985.",1
4,"Shardanand et al 'Social Information Filtering: Algorithms for Automating 'Word of Mouth'', MIT Media-Lab, Jun. 3, 1999.",8
5,"International Search Report for PCT/ US02/34199 mailed Jul. 2, 2003, 8 pages.",1
5,"European Search Report EP 06024122.1 dated Apr. 16, 2007.",1
4,"Fortier, David, 'Horus-The Avenger System,' S.W.A.T., pp. 24-29 (May 2003).",1
6,"The State Intellectual Property Office of the People's Republic of China Application Serial No. 200880116762.0, Office Action dated Jan. 17, 2013, 6 pages.",1
12,"NIST, Properties of Lead-Free Solders, Release 4.0, Feb. 2002.",1
5,"International Search Report and Written Opinion-PCT/US2010/060249, International Search Authority-European Patent Office-Mar. 8, 2011.",8
4,"Technical Textiles International, 'Phase Change Materials Shown Potential for Medical Applications,' (Sep. 1999).",1
6,"Office Action from Japanese Patent Office mailed on Oct. 29, 2013 for counterpart JP application No. 2010-029506, including English translation thereof.",1
4,"Johnson et al., 'A Secure Distributed Capability Based System,' ACM, pp. 392-402 (1985).",1
8,"Definition of 'Metal spinning', Wikipedia page printout from Internet Oct. 28, 2007.",1
6,"U.S. Appl. No. 14/567,783, filed Dec. 11, 2014, Final Rejection dated Dec. 20, 2016, all pages.",1
4,"Zhu et al. “How to Prepare Reproducible, Homogeneous, and Hydrolytically Stable Aminosilane-derived Layers on Silica” Langmuir Jan. 2012, 28(1): 416-423.",1
4,"ABDEL-AZIM A-A A ET AL: 'MAKING POLYMER CONCRETE AND POLYMER MORTAR USING SYNTHESIZED UNSATURATED POLYESTER RESISN FROM POLY(ETHYLENE TEREPHTHALATE) WASTE', POLYMERS FOR ADVANCED TECHNOLOGIES, JOHN WILEY AND SONS, CHICHESTER, GB, vol. 6, no. 11, 1 November 1995 (1995-11-01), pages 688 - 692, XP000539142, ISSN: 1042-7147",8
4,"'inStereo-Life's better inStereo!', Jun. 6, 2012, 2 pgs.",1
4,"Novikov, I.I. The Theory of Heat Treatment of Metals. Moscow, Metallurgy, 1986: p. 55 (in Russian).",1
5,"Extended European Search Report dated Dec. 16, 2014 in European Application No. 11823260.2.",8
4,"Narten, T., et al., 'Neighbor Discovery for IP Version 6,' (IPv6), RFC 4861, Sep. 2007, 98 pages.",1
4,"PDE Surface Generation with Combined Closed and Non-Closed Form Solutions, Zhang J.J. & You L.",8
4,"Ginley et al., ibid., pp. 406 408.",1
10,T. R. Meeker,
9,"Notice of Acceptance for Australian Patent Application No. 27669/01, dated Aug. 6, 2004.",8
12,"Polypure, Products: PEG amines",
10,"Casper et al., 'Peak Distortion ISI Analysis,' Circuits Research Lab, Intel Corporation, PowerPoint presentation, prior to Jan. 12, 2007, 78 pp.",1
6,"U.S. Final Office Action mailed Aug. 6, 2009, from U.S. Appl. No. 11/834,581.",8
4,"Yingchu Tao et al., Research Progress of Electrochemical Reduction of Carbon Dioxide, Chemistry, Issue 5, p. 272-277, Dec. 31, 2001, http://chemistrymag.org.",8
5,"International Searching Authority, International Search Report and Written Opinion for International Application No. PCT/US2012/036119, title 'Low-Profile Surgical Universal Access Port', mailed Nov. 7, 2012.",1
4,"'Abstracts of papers of the 204th American Chemical Society National Meeting', 12 August 1992, article A. BONJOUKLIAN ET AL.",1
6,"European communication dated Nov. 18, 2008 in corresponding European Patent Application No. EP 07250624.9.",1
4,"Pridans et al., Method for Through Hole Plating Void Elimination IBM TDB, vol. 21, No. 6, Nov. 1978, p. 2267.",8
6,"Response to Second Office Action dated Aug. 5, 2016 issued in corresponding Canadian Patent Application No. 2710427, 9 pages.",1
5,"Written Opinion for PCT/EP2010/060079, mailed Nov. 23, 2010.",8
12,"MT100 electronic Time-of-Use Register Instruction Manual 0505, Schlumberger Industries, Dec. 1991.",1
4,"M Wutz et. al. 'Theorie und Praxis der Vakuumtechnik', 3. Auflage, 1986, Verlag F. Vieweg & Sohn, Braunschweig/Wiesbaden, DE S. 610",1
5,"International Search Report and Written Opinion of The International Searching Authority for International Application No. PCT/IL10/00048, 8 pages, mailed Jun. 1, 2010.",1
4,Chameleon: A Hierarchical Clustering Algorithm Using Dynamic Modeling-George Karypis et al-IEEE Computer-1999.,8
12,"ILLIAC IV Systems Characteristics and Programming Manual published by Burroughs Corp. on Jun. 30, 1970, IL4 PM1, Change No. 1.",8
9,JPN6016016823,
9,"U.S. Appl. No. 2002/0029286 A1, Pub. Date: Mar. 7, 2002.",1
4,"Wesley Peterson 'Error Correcting Codes', M.I.T. Press & J. Wiley & Sons, Inc., New York and London, 1961 pages 201-204 * Totality *",1
9,"U.S. Appl. No. 11/739,216, filed Apr. 27, 2007, Jain, et al.",1
12,"“STEM System,” accessed and printed from URL <https://sixense.com/wireless>, 5 pgs.",1
12,"Eli Lilly and Company, Technical Dossier for the HumaPen® Pen-Injector Family, Aug. 15, 2000, pp. 1 and 10-25 provided.",1
4,"Han et al. Programming/Erasing Characteristics of 45 nm NOR-Type Flash Memory Based on SOI FinFET Structure. vol. 47, Nov. 2005, pp. S564-S567.",8
4,"Mayer and Barbien, Characteristics of Acid Copper Sulfate Deposits for Printed Wiring Board Applications , Plating and Surface Finishing, pp. 46 49, Mar. 1981.",8
4,"Ennals, R., 'Software Transactional Memory Should Not Be Obstruction-Free,' Sep. 14, 2005.",1
4,"Yoon et al., 'Minority Carrier Lifetime and Radiation Damage Coefficients of Germanium', Conference Record of the Thirty-First IEEE, Photovoltaic Specialists Conference, Jan. 3-7, 2005, pp. 842-845.",1
4,"Al-Hussein, H., et al., 'Silastic Intubation in Congenital Nasolacrimal Duct Obstruction: A Study of 129 Eyes' Ophthalmic Plastic & Reconstructive Surgery 9(1):32-37 (1993).",1
1752,"3GPP, '3rd Generation Partnership Project",
4,"PRICE AND NEWMAN: 'PRINCIPLES AND PRACTICE OF IMMUNO SSAYS', 1991, STOCKTON PRESS",1
4,"HARLOW ET AL.: 'Antibodies A Laboratory Manual, 2nd ed.', 1988, COLD SPRING HARBOR LABORATORY PRESS",1
10,"'Boundless Security System,' available at >, accessed on Dec. 1, 2005, 1 page.",1
4,"IVS Tunneller-A Universal instrument for anterior and posterior intra-vaginal tape placement, Tyco Healthcare, 4 pages (Aug. 2002).",1
1752,“3rd Generation Partnership Project,
1773,"Opposition Grounds EP2274981, dated Sep. 26, 2013.",1
5,"Written Opinion for Application No. PCT/EP2010/053604, dated Jan. 6, 2011.",1
9,"U.S. Appl. No. 13/587,326 in the name of Ueda et al., filed Aug. 16, 2012.",8
4,"Kinetic Analysis of California Oil Shale by Programmed Temperature Microphyrolysis, John G. Reynolds & Alan K. Burnham, Dec. 9, 1991.",1
12,Tektronix Catalog 1976 p. 65: 7512 Sampling plug in specifications.,1
5,"International Search Report & Written Opinion, issued in International Application No. PCT/US09/35544, dated Jul. 21, 2009, 7 pages.",8
10,"Sinus Endoscopy from Richards Catalog. (On sale in US before Jan. 31, 1994).",1
10,"Tse, D. and Viswanath, P.",
4,"Spitzer, Tom 'Getting That Secure Feeling', DBMS Online, (Jun. 1998), 7 pages.",1
4,"Hunter Industries, 'ICC Controllers, Institutional Series Controllers for Heavy Duty Residential and Commercial Applications,' Nov. 1, 2002, pp, 1-22, Hunter Industries Incorporated, San Marcos, CA.",1
4,"Primet, Pascale, et al.., 'HIPCAL: State of the Art of OS and Network virtualization solutions for Grids', Sep. 14, 2007, 38 pages.",1
6,"Office Communication, mailed Oct. 16, 2002, for U.S. Appl. No. 08/624,735.",8
1752,"Rivest, R., RFC 1320, 'The MD4 Message-Digest Algorithm,' The Internet Engineering Task Force (IETF), Apr. 1992.",1
9,JPN6016004163,
9,"Abstract of JP2006-023569 published Jan. 26, 2006 by Roland Corp.",1
4,"'Leistungsgebundene elekromagnetische Störemissionen von Leistungshalbleitertopologien', Frank Klotz et al., Ilmenau, 1997, pp. 29-39.",1
4,"Ramya Narasimha, et al. “Colour-Based Post-Processing of RVS Image Matching Results for ORE Product Disambiguation” dated Oct. 21, 2015, 18 pages.",1
6,"European Patent Office, Supplementary European Search Report for European Patent Application No. EP 07843973.4, titled 'Visual Insufflation Port' dated Oct. 4, 2008.",8
9,"U.S. Appl. No. 11/706,604, filed Feb. 13, 2007, Lefco, B.",1
4,"Texas Instruments, Interleaving Continuous Conduction Mode PFC Controller, UCC28070, SLUS794C, Nov. 2007, revised Jun. 2009, Texas Instruments, Dallas TX.",1
4,"Schottky barrier devices show current increase under pressure, Electronics, Sept. 15, 1969, pp. 223 224",1
4,"Bollinger, H., Wheat Fibre-A New Generation of Dietry Fibres, Sep. 1, 1996, pp. 34, 36, 38, vol. 3, No. 3, Food Tech Europe.",8
4,"Kudo et al. Machine Translation of 'Cell controller for lithium ionbatter using ASIC,' Shin-kobe Electric Machinery Co. Ltd. 2006, pp. 16-20.",1
10,"'Polesaver Rods,' Preschem Pty Ltd, pp. 1-4, printed Mar. 18, 2014 (http://preschem.com/products/wood-pole-preservatives/polesaver-rods/).",1
5,"Australian Government, IP Australia, Patent Examination Report No. 3, Australian Patent Application No. 2008261648, May 13, 2013, three pages.",8
4,"HGS Press Release 'Human Genome Sciences Data Support Potential of Lymphostat-B as Treatment for Autoimmune Diseases' dated Nov. 14, 2001.",1
5,"International Search Report and Written Opinion for International Application PCT/US14/25100, report completed Jul. 7, 2014, Mailed Aug 7, 2014 5 Pgs.",1
4,"Herrmann, H. & Burghardt, W., 'Latest Developments in Transfer Line Exchanger Design for Ethylene Plants', Apr. 1994, Schmidt'sche-Heissdampf-Gesellschaft, pp. 193-228.",1
5,"Authorized Officer Lee W. Young, International Search Report and Written Opinion for International Application No. PCT/US2013/072795, mailed Aug. 15, 2014, 8 pages.",1
5,"Apr. 24, 2003 UK Examination Report (case subsequently patented as GB 2365182 B, above).",1
9,"Evans 864-P.R. 3-3 © Chart for U.S. Patent No. 7,525,486.",1
9,"U.S. Application for Plant Variety Protection for Soybean Variety (Glycine max (L.) Merr.) A1024750, dated Aug. 26, 2010.",8
4,"Mitaka et al., 1999",1
4,"Newton MessagePad Handbook, © 1994 Apple Computer, Inc., 1 Infinite Loop, Cupertiono, CA, pp. 14-19, 22 and 23. (www. apple.com).",8
5,"International Search Report and Written Opinion for International Application for PCT/US2011/068144, dated Sep. 12, 2012.",1
6,"Russian Application No. 2014130600—Official Decision of Grant dated Jan. 9, 2017 (English translation attached).",1
8,"'Anthrax' from the Department of Molecular Virology and Microbiology at Baylor College of Medicine [online], [retrieved May 15, 2012]. Retrieved from the Internet .",1
4,"'Multipath Subsystem Device Driver User's Guide', IBM Corporation, Document No. GC27-2122-00, 2007, pp. 1-485.",1
6,"Chinese-language Office Action issued in counterpart Chinese Application No. 201480055836.X dated Dec. 27, 2016 with English translation (Ten (10) pages).",8
4,”Group-Contribution”-Methode nach Costas Panayiotou et al.,1
9,"ProQuest machine translation of CN 201008996, printed Feb, 2017.",1
4,"CRC Handbook of Chemistry and Physics, 64th Edition, CRC Press, Inc., 1983-1984, pp. E-76-E-77.",8
4,"Bard et al. 1980. Electrochemical Methods. John Wiley & Sons, pp. 173-175.",1
4,"The Random House College Dictionary, 1980, Jess Stein, Revised Edition, p. 422, 1460, 1453.",8
9,"“解析診断プロセス”, [ONLINE], JPN7017001969, 2014",1
8,"BUCHBERGER, Werner:'Die neue schnellfahrende Mehrsystem-Hochleistungslok 1216 der ÖBB' [recherchiert im Internet am 30.01.2007 unter http://www. br146.de/SiemensPdf/Rh1216%20f%FCr%20die%20%D6 sterreichischen%20Bundesbahnen.pdf]",1
8,ShellBGA www.shellcase.com/pages/products-shellbga.asp.,1
4,"J-L LIN等: 'Improved Advanced Motion Vector Prediction', 《MOTION PICTURE EXPERT GROUP OR ISO/IEC JTC1/SC29/WG11, M18877》",1
10,Adam Arkin and John Ross,
10,"Advertisement for 'Street Flyers' at the Internet website for StreetFlyers, www.streeflyers.com/cgi-bin/ncommerce3/ExecMacro/home.d2w/report dated Jan. 24, 2000.",1
5,International Search Report Corresponding to PCT/EP2011/061473.,1
4,"Studies on the Effects of Methylation and Demethylation on Resin Forming Properties of thiolignin, Smithiana, Picea",
9,"Derwent Abstract 81238x/44, BE840-924, 10/20/76.",1
4,"WARD: 'Microbial Enzymes and Biotechnology', 1983, APPLIED SCIENCE, article 'Proteinases', pages: 251 - 317",8
12,"Netmind, 'Webmaster: Your Web Site Essentials,' Information Datasheet, Netmind, http://www.netmind.com/html/webmasters.html, downloaded Sep. 4, 2000, pp. 1-2.",1
9,"Yamagishi, JP2002-122900A, 'Diaphragm Mechanism for Camera' English Abstract",1
4,"LAROCK, R. C., COMPREHENSIVE ORGANIC TRANSFORMATIONS",
4,"Dan Hewak ed., 'Properties, Processing and Applications of Glass and Rare Earth-Doped Glasses for Optical Fibres,' United Kingdom, The Institution of Electrical Engineers, 1998, pp. 156-158.",1
10,"“TeeChart for .NET Charting Control,” Steema Software",
6,"'U.S. Appl. No. 10/997,767, Notice of Allowance mailed May 17, 2010', 9 pgs.",1
5,"Thomas, S., Written Opinion for International Patent Application No. PCT/US15/57218, ISA/US, dated May 6, 2016.",1
10,"“Examples of Cell Antennas,” RF Check®, rfcheck.com, https://web.archive.org/web/20100201214318/http://www.rfcheck.com/Examplesof-Cell-Antennas.php, Feb. 1, 2010.",1
9,NICHTS-ERMITTELT,1
4,"RESPONSIF GMBH: 'Symposiumbeitrag', KONFERENZ STRATEGIES FOR IMMUNE THERAPY, 29 February 2004 (2004-02-29), Würzburg, Deutschland, XP002354489",1
12,Intel Telecom Products D/41ESC Global SCSA 4-Port Voice Processing Board-date unknown.,1
1752,ISO 18092,1
9,"U.S. Appl. No. 11/700,911, filed Feb. 1, 2007, Fares et al.",1
9,07221252 A,1
5,"European Search Report issued by European Patent Office on Feb. 6, 2012 in connection with EP Application No. 09251094.0. 5 pages.",8
1752,EXBK/69,1
9,"Andrew Hawkins et al., U.S.S.N. 08/567,893, State Machine Design for Generating Empty and Full Flags in an Asynchronous FIFO, filed Dec. 6, 1995.",1
5,"Extended European Search Report for Application No. 12188129.6, dated Dec. 21, 2012.",1
4,"Eline, 'A Trainer's Guide to Skill Building,' Technical Training pp. 34-41 (Sep./Oct. 1998).",1
5,International Search Report and Written Opinion for PCT/US2009/067973,
6,"U.S. Appl. No. 10/903,013, mail date Nov. 19, 2007, Office Action.",1
9,"Patent Abstracts of Japan, Publication No. 10-126019, May 15, 1998, (1 pg).",1
10,"Matsumoto, M., 'The Influence of Pre-oxidation Cleaning on Grotwh of Oxide Film (II)', 28a-D-1.",1
4,"Wood-Aluminum Systems Gutman CORA, Apr. 25, 2014, Gutmann AG, Germany.",1
4,"Surgical Technique, Anterior Approach, General Preparation, pp. 4-7.",1
4,"ELEKTRONIK, vol. 19, September 1986, DIPL.-ING. ROLAND VOGT, München, page 100",1
4,"Xilinx, Inc., The Programmable Gate Array Data Book, pp. 1 1 to 2 123 (1988).",1
10,"John Deere, Current Production Design, Undated, Admitted prior art.",1
11,No further relevant documents disclosed,1
4,"Warshawsky et al., 'Thermally Regenerable Polymerable Polymeric Crown Ethers, II Synthesis and Application in Electrodialysis,' pp. 579-584, publication and date unknown.",8
10,NICOLAS,
4,"Page et al., 'Proteomic Definition of Normal Human Luminal and Myoepithelial Breast Cells Purified from Reduction Mammoplasties', vol. 96, No. 22, pp. 12589-12594, 1999.",1
4,"Wilson et al., Opto Electronics An Introduction, 2nd. Ed., 1989, pp. 270 273.",1
5,"International Search Report and Written Opinion for PCT/GB2010/000041 mailed Apr. 27, 2010.",1
4,"B. SELLERGREN: 'liquid chromatography', 1994, VCH, article 'A practical approach to chiral separation', pages: 69 - 93",1
4,"M. Born et al., Principles of Optics, 5 ed. (Oxford: Pergamon, 1975).",1
4,"'The Other Microdisplay' Technology Report of May 11, 2006, (http://www.electrorticdesign.com/Articles/Print.cfm?AD=1&ArticleID=12440), 3 pages (Oct. 14, 2006).",1
10,R. MUSIL,
4,"Thompson, 'How 1000Base-T Works,' IEEE802.3 Plenary, Nov. 1997, Montreal PQ Canada, 8 pages.",1
7,"DATABASE MEDLINE [online] JACOB A, PANDEY M, KAPOOR S, SAROJA R: 'Effect of the Indian gooseberry (amla) on serum cholesterol levels in', XP002231433, Database accession no. NLM3259870",1
4,"Revue de l'Industrie Minerale, 7, 1970, S. 476-482",1
12,"A copy of a six page advertising brochure entitled NdYAG Laser Model 8000 , published by Molectron Medical.",1
1752,'3rd Generation Partnership Project,
1773,"“USPTO Patent Trial and Appeal Board Case IPR2017-01700—Petition for Inter Partes Review of U.S. Pat. No. 6,095,661—Petitioner's Exhibit 1003 = Curriculum Vitae of Carney. No date listed, 12 pages.”",1
8,"“MicroCutter XCHANGE® 30: The World's First and Only Articulating 5mm Stapler.” Cardica. Web. May 7, 2014. http://www.cardica.com/minimally-invasive-surgery.php.",1
5,"Copending U.S. Appl. No. 10/943,096 and corresponding EP Search Report PCT/EP 03/50050 dated May 21, 2003.",1
4,"'Nursing 2001 Drug Handbook.', 2001, pages: 797 - 833",8
4,"Buck, M. Low-dose Vasopressin Infusions for Vasodilatory Shock, Pediatric Pharmacotherapy, a Monthly Newsletter for Health Care Professionals from the Children's Medical Center at the University of Virginia, (2003), 9(9), pp. 1-4.",1
6,"'U.S. Appl. No. 12/579,094, Final Office Action mailed Oct. 13, 2010', 14 pgs.",1
6,"Notice of Acceptance issued in related AU Application No. 2010239667 mailed Sep. 17, 2014 (2 pages).",1
12,"Brochure-General Dynamics-'Ground Fault Current Detector' undated, 4 pages.",1
4,"Higuchi et al. Pro-drugs as Novel Delivery Systems. A. C. S. Symposium Series, and in Edward B. Roche, ed., Bioreversible Carriers in Drug Design, American Pharmaceutical Association and Pergamon Press. vol. 14. 1987.",1
10,"Wellhead Inc., manufacturer of wellhead equipment",
4,"Quirk, Michael, et al.-'Semiconductor Manufacturing Technology'-ISBN 0-13-081520-9-2001, Prentice Hall, New Jersey, USA-pp. 456-466.",1
8,"Cromwell et al., “Contrast Enhancement through Localized Histogram Equalization”, webpage located at:—http://www.cromwell-intl.com/3d/histogram/.",8
4,"'Surfactants in Consumer Products', 1987, SPRINGER VERLAG, pages: 54 - 124",1
4,"Fall Protection Systems, Inc., 'The Truss Setter System', May 15, 2003",
4,"Gerrits, J., et al., Modeling and Simulation of a Dipole Antenna for UWB Applications Using Equivalent Spice Circuits, Centre Suisse d'Eiectronique et de Microtechnique SA (CSEM), Neuchatei—Switzerland, 2003, (5 pages).",8
5,"European Patent Office, European Search Report for European Application No. 12186721.2, titled 'Bladeless Optical Obturator', dated Mar. 22, 2013.",1
4,"FELDMANN H. D.: 'KURZZEITIGER WERKZEUGWECHSEL BEIM KALTMASSIVUMFORMEN ERHOEHT DIE WIRTSCHAFTLICHKEIT.', DRAHT., MEISENBACH, BAMBERG., DE, vol. 41., no. 07 / 08., 1 July 1990 (1990-07-01), DE, pages 795 - 799., XP000141375, ISSN: 0012-5911",1
10,"Wirbel, Loring",
5,"nternational Search Report dated Jan. 28, 2008, issued in PCT/US2007/74469.",1
6,"Notice of Allowance Mailed Nov. 30, 2009",
9,"U.S. Appl. No. 09/015,150, filed Jan. 29, 1998, 'Apparatus and Method for Generating Phonetic Transcriptions from Enrollment Utterances'.",8
8,"Tibia.com website, Apr. 27, 2007.",1
4,"HOFFMAN A.C. ET AL: 'ADVANCED SECONDARY POWER SYSTEM FOR TRANSPORT AIRCRAFT', NASA TECHNICAL PAPER 2463, May 1985 (1985-05-01), pages 1 - 35",1
4,"Adaptec article entitled 'EtherStorage White Paper,' printed Jul. 19, 2000.",1
6,"Japanese Patent Application # 528098/06 Official Action dated Jun. 15, 2010 (including English translation).",1
4,"Nam, G. et al, Satisfiability-Based Layout Revisited: Detailed Routing of Complex FPGAS Via Search-Based Boolean SAT, 1999, pp. 167-175.",1
6,"“Non-Final Office Action”, U.S. Appl. No. 14/562,212, dated Dec. 18, 2015, 16 pages.",1
4,"Active Virtual Network Management Prediction: Complexity as a Framework for Prediction, Optimization and Assurance, S. Bush, General Electric Corporate Research & Development, 2002 IEEE.",1
1773,"Netlist, Inc. v. MetaRAM, Inc., No. 1:09-ccv-00165-GMS, Complaint for Patent Infringement, (D. Del. Filed Mar. 12, 2009).",1
4,"'Biocomputing Informatics and Genome Projects', 1993, ACADEMIC PRESS",1
6,"Office Action (with English translation) for Taiwanese Patent Application No. 095142930, issued Sep. 18, 2013, 8 pgs.",1
4,"KIRAN MISRA ET AL: 'Tiles for Parallel Decoding', 96. MPEG MEETING",
4,"Clauson Kaas et al., Ekstrudering af Fiberbeton delrapport , Byggeteknik, Teknologisk Institut (Jan. 1987). (English Translation Extrusion of Fiber Concrete Interim Report , Dept. of Building Technology, Technological Institute of Denmark.)",1
5,"International Search Report issued in corresponding International application No. PCT/EP2013/066669, date of mailing of the report Oct. 18, 2013.",1
6,Office Action issued in corresponding Chinese Patent Application No. 201010104939.4 (including partial English translation),
4,"Daugirdas, JT et al., 'Comparison of Methods to Predict the Equilibrated Kt/V (eKt/V) in the Hemo Study,' National Institutes of Health, pp. 1-28, Aug. 20, 1996.",1
